transaction_id,company_id,date,type,category,amount
CT-001822,COMP-02,2025-12-31,outflow,Operating Expenses,432680.13
CT-001823,COMP-02,2026-01-01,inflow,Revenue/Collections,462454.29
CT-001824,COMP-02,2026-01-01,outflow,Operating Expenses,245889.24
CT-001825,COMP-02,2026-01-02,inflow,Revenue/Collections,489542.67
CT-001826,COMP-02,2026-01-02,outflow,Vendor Payments,312874.82
CT-001827,COMP-02,2026-01-03,inflow,Revenue/Collections,204119.19
CT-001828,COMP-02,2026-01-03,outflow,Operating Expenses,82992.97
CT-001829,COMP-02,2026-01-04,inflow,Revenue/Collections,180578.73
CT-001830,COMP-02,2026-01-04,outflow,Operating Expenses,84537.12
CT-001831,COMP-02,2026-01-05,inflow,Revenue/Collections,439717.91
CT-001832,COMP-02,2026-01-05,outflow,Vendor Payments,293926.92
CT-001833,COMP-02,2026-01-06,inflow,Revenue/Collections,418529.0
CT-001834,COMP-02,2026-01-06,outflow,Payroll,314467.53
CT-001835,COMP-02,2026-01-07,inflow,Revenue/Collections,360086.61
CT-001836,COMP-02,2026-01-07,outflow,Vendor Payments,269116.95
CT-001837,COMP-02,2026-01-08,inflow,Revenue/Collections,387583.86
CT-001838,COMP-02,2026-01-08,outflow,Payroll,288113.31
CT-001839,COMP-02,2026-01-09,inflow,Revenue/Collections,427287.25
CT-001840,COMP-02,2026-01-09,outflow,Payroll,246006.64
CT-001841,COMP-02,2026-01-10,inflow,Revenue/Collections,180438.92
CT-001842,COMP-02,2026-01-10,outflow,Operating Expenses,100747.19
CT-001843,COMP-02,2026-01-11,inflow,Revenue/Collections,177265.96
CT-001844,COMP-02,2026-01-11,outflow,Operating Expenses,60177.76
CT-001845,COMP-02,2026-01-12,inflow,Revenue/Collections,361743.27
CT-001846,COMP-02,2026-01-12,outflow,Vendor Payments,248463.98
CT-001847,COMP-02,2026-01-13,inflow,Revenue/Collections,423612.83
CT-001848,COMP-02,2026-01-13,outflow,Vendor Payments,280389.89
CT-001849,COMP-02,2026-01-14,inflow,Revenue/Collections,371034.85
CT-001850,COMP-02,2026-01-14,outflow,Operating Expenses,255277.11
CT-001851,COMP-02,2026-01-15,inflow,Revenue/Collections,407256.27
CT-001852,COMP-02,2026-01-15,outflow,Payroll,297874.54
CT-001853,COMP-02,2026-01-16,inflow,Revenue/Collections,365592.53
CT-001854,COMP-02,2026-01-16,outflow,Payroll,299814.55
CT-001855,COMP-02,2026-01-17,inflow,Revenue/Collections,178808.38
CT-001856,COMP-02,2026-01-17,outflow,Vendor Payments,58031.82
CT-001857,COMP-02,2026-01-18,inflow,Revenue/Collections,167571.14
CT-001858,COMP-02,2026-01-18,outflow,Operating Expenses,81479.0
CT-001859,COMP-02,2026-01-19,inflow,Revenue/Collections,392207.42
CT-001860,COMP-02,2026-01-19,outflow,Vendor Payments,245559.19
CT-001861,COMP-02,2026-01-20,inflow,Revenue/Collections,403104.11
CT-001862,COMP-02,2026-01-20,outflow,Operating Expenses,245558.32
CT-001863,COMP-02,2026-01-21,inflow,Revenue/Collections,425451.84
CT-001864,COMP-02,2026-01-21,outflow,Vendor Payments,262583.92
CT-001865,COMP-02,2026-01-22,inflow,Revenue/Collections,414207.42
CT-001866,COMP-02,2026-01-22,outflow,Payroll,263857.56
CT-001867,COMP-02,2026-01-23,inflow,Revenue/Collections,390623.39
CT-001868,COMP-02,2026-01-23,outflow,Operating Expenses,277226.91
CT-001869,COMP-02,2026-01-24,inflow,Revenue/Collections,178576.88
CT-001870,COMP-02,2026-01-24,outflow,Vendor Payments,96872.92
CT-001871,COMP-02,2026-01-25,inflow,Revenue/Collections,117927.02
CT-001872,COMP-02,2026-01-25,outflow,Vendor Payments,83232.54
CT-001873,COMP-02,2026-01-26,inflow,Revenue/Collections,407740.32
CT-001874,COMP-02,2026-01-26,outflow,Operating Expenses,531937.38
CT-001875,COMP-02,2026-01-27,inflow,Revenue/Collections,372364.31
CT-001876,COMP-02,2026-01-27,outflow,Vendor Payments,445582.75
CT-001877,COMP-02,2026-01-28,inflow,Revenue/Collections,402168.79
CT-001878,COMP-02,2026-01-28,outflow,Vendor Payments,446198.03
CT-001879,COMP-02,2026-01-29,inflow,Revenue/Collections,380308.05
CT-001880,COMP-02,2026-01-29,outflow,Vendor Payments,466325.14
CT-001881,COMP-02,2026-01-30,inflow,Revenue/Collections,383373.73
CT-001882,COMP-02,2026-01-30,outflow,Payroll,435907.76
CT-001883,COMP-02,2026-01-31,inflow,Revenue/Collections,165772.55
CT-001884,COMP-02,2026-01-31,outflow,Payroll,155788.07
CT-001885,COMP-02,2026-02-01,inflow,Revenue/Collections,242249.46
CT-001886,COMP-02,2026-02-01,outflow,Vendor Payments,102058.01
CT-001887,COMP-02,2026-02-02,inflow,Revenue/Collections,465958.14
CT-001888,COMP-02,2026-02-02,outflow,Payroll,262293.53
CT-001889,COMP-02,2026-02-03,inflow,Revenue/Collections,509618.34
CT-001890,COMP-02,2026-02-03,outflow,Vendor Payments,284202.1
CT-001891,COMP-02,2026-02-04,inflow,Revenue/Collections,472070.11
CT-001892,COMP-02,2026-02-04,outflow,Payroll,265239.86
CT-001893,COMP-02,2026-02-05,inflow,Revenue/Collections,471333.96
CT-001894,COMP-02,2026-02-05,outflow,Payroll,278645.24
CT-001895,COMP-02,2026-02-06,inflow,Revenue/Collections,416945.59
CT-001896,COMP-02,2026-02-06,outflow,Vendor Payments,279708.42
CT-001897,COMP-02,2026-02-07,inflow,Revenue/Collections,151295.34
CT-001898,COMP-02,2026-02-07,outflow,Vendor Payments,63612.08
CT-001899,COMP-02,2026-02-08,inflow,Revenue/Collections,163636.03
CT-001900,COMP-02,2026-02-08,outflow,Vendor Payments,87282.06
CT-001901,COMP-02,2026-02-09,inflow,Revenue/Collections,426754.34
CT-001902,COMP-02,2026-02-09,outflow,Vendor Payments,290064.5
CT-001903,COMP-02,2026-02-10,inflow,Revenue/Collections,376866.82
CT-001904,COMP-02,2026-02-10,outflow,Payroll,284445.42
CT-001905,COMP-02,2026-02-11,inflow,Revenue/Collections,397797.95
CT-001906,COMP-02,2026-02-11,outflow,Operating Expenses,272827.37
CT-001907,COMP-02,2026-02-12,inflow,Revenue/Collections,398141.79
CT-001908,COMP-02,2026-02-12,outflow,Vendor Payments,322689.63
CT-001909,COMP-02,2026-02-13,inflow,Revenue/Collections,438910.67
CT-001910,COMP-02,2026-02-13,outflow,Vendor Payments,250469.39
CT-001911,COMP-02,2026-02-14,inflow,Revenue/Collections,136324.21
CT-001912,COMP-02,2026-02-14,outflow,Operating Expenses,55588.65
CT-001913,COMP-02,2026-02-15,inflow,Revenue/Collections,154827.39
CT-001914,COMP-02,2026-02-15,outflow,Operating Expenses,101738.71
CT-001915,COMP-02,2026-02-16,inflow,Revenue/Collections,417723.33
CT-001916,COMP-02,2026-02-16,outflow,Vendor Payments,317275.95
CT-001917,COMP-02,2026-02-17,inflow,Revenue/Collections,446561.96
CT-001918,COMP-02,2026-02-17,outflow,Payroll,326332.38
CT-001919,COMP-02,2026-02-18,inflow,Revenue/Collections,435261.76
CT-001920,COMP-02,2026-02-18,outflow,Payroll,317180.91
CT-001921,COMP-02,2026-02-19,inflow,Revenue/Collections,427668.49
CT-001922,COMP-02,2026-02-19,outflow,Operating Expenses,284370.23
CT-001923,COMP-02,2026-02-20,inflow,Revenue/Collections,436741.52
CT-001924,COMP-02,2026-02-20,outflow,Operating Expenses,314061.96
CT-001925,COMP-02,2026-02-21,inflow,Revenue/Collections,146809.59
CT-001926,COMP-02,2026-02-21,outflow,Payroll,86506.39
CT-001927,COMP-02,2026-02-22,inflow,Revenue/Collections,134865.05
CT-001928,COMP-02,2026-02-22,outflow,Vendor Payments,90319.32
CT-001929,COMP-02,2026-02-23,inflow,Revenue/Collections,411832.57
CT-001930,COMP-02,2026-02-23,outflow,Payroll,323266.81
CT-001931,COMP-02,2026-02-24,inflow,Revenue/Collections,430117.35
CT-001932,COMP-02,2026-02-24,outflow,Vendor Payments,257599.15
CT-001933,COMP-02,2026-02-25,inflow,Revenue/Collections,404022.05
CT-001934,COMP-02,2026-02-25,outflow,Operating Expenses,272741.78
CT-001935,COMP-02,2026-02-26,inflow,Revenue/Collections,388913.04
CT-001936,COMP-02,2026-02-26,outflow,Vendor Payments,518876.43
CT-001937,COMP-02,2026-02-27,inflow,Revenue/Collections,422849.8
CT-001938,COMP-02,2026-02-27,outflow,Operating Expenses,561281.83
CT-001939,COMP-02,2026-02-28,inflow,Revenue/Collections,150418.83
CT-001940,COMP-02,2026-02-28,outflow,Vendor Payments,207316.35
CT-001941,COMP-02,2026-03-01,inflow,Revenue/Collections,258376.04
CT-001942,COMP-02,2026-03-01,outflow,Operating Expenses,56639.44
CT-001943,COMP-02,2026-03-02,inflow,Revenue/Collections,464982.73
CT-001944,COMP-02,2026-03-02,outflow,Operating Expenses,297921.89
CT-001945,COMP-02,2026-03-03,inflow,Revenue/Collections,527893.5
CT-001946,COMP-02,2026-03-03,outflow,Payroll,315952.93
CT-001947,COMP-02,2026-03-04,inflow,Revenue/Collections,513451.14
CT-001948,COMP-02,2026-03-04,outflow,Payroll,259388.22
CT-001949,COMP-02,2026-03-05,inflow,Revenue/Collections,546322.67
CT-001950,COMP-02,2026-03-05,outflow,Operating Expenses,311945.3
CT-001951,COMP-02,2026-03-06,inflow,Revenue/Collections,373668.85
CT-001952,COMP-02,2026-03-06,outflow,Operating Expenses,280237.49
CT-001953,COMP-02,2026-03-07,inflow,Revenue/Collections,205048.76
CT-001954,COMP-02,2026-03-07,outflow,Operating Expenses,98320.96
CT-001955,COMP-02,2026-03-08,inflow,Revenue/Collections,156113.05
CT-001956,COMP-02,2026-03-08,outflow,Vendor Payments,85623.72
CT-001957,COMP-02,2026-03-09,inflow,Revenue/Collections,399577.72
CT-001958,COMP-02,2026-03-09,outflow,Payroll,275778.34
CT-001959,COMP-02,2026-03-10,inflow,Revenue/Collections,410984.79
CT-001960,COMP-02,2026-03-10,outflow,Payroll,308162.53
CT-001961,COMP-02,2026-03-11,inflow,Revenue/Collections,380391.38
CT-001962,COMP-02,2026-03-11,outflow,Vendor Payments,333070.19
CT-001963,COMP-02,2026-03-12,inflow,Revenue/Collections,379421.53
CT-001964,COMP-02,2026-03-12,outflow,Operating Expenses,262104.44
CT-001965,COMP-02,2026-03-13,inflow,Revenue/Collections,431615.97
CT-001966,COMP-02,2026-03-13,outflow,Payroll,293393.49
CT-001967,COMP-02,2026-03-14,inflow,Revenue/Collections,172943.5
CT-001968,COMP-02,2026-03-14,outflow,Payroll,132617.64
CT-001969,COMP-02,2026-03-15,inflow,Revenue/Collections,141160.92
CT-001970,COMP-02,2026-03-15,outflow,Vendor Payments,86458.82
CT-001971,COMP-02,2026-03-16,inflow,Revenue/Collections,401166.21
CT-001972,COMP-02,2026-03-16,outflow,Operating Expenses,316669.66
CT-001973,COMP-02,2026-03-17,inflow,Revenue/Collections,439491.15
CT-001974,COMP-02,2026-03-17,outflow,Vendor Payments,288003.35
CT-001975,COMP-02,2026-03-18,inflow,Revenue/Collections,386698.43
CT-001976,COMP-02,2026-03-18,outflow,Vendor Payments,323357.86
CT-001977,COMP-02,2026-03-19,inflow,Revenue/Collections,403580.89
CT-001978,COMP-02,2026-03-19,outflow,Operating Expenses,288864.36
CT-001979,COMP-02,2026-03-20,inflow,Revenue/Collections,448638.75
CT-001980,COMP-02,2026-03-20,outflow,Vendor Payments,255922.43
CT-001981,COMP-02,2026-03-21,inflow,Revenue/Collections,144772.72
CT-001982,COMP-02,2026-03-21,outflow,Operating Expenses,109996.46
CT-001983,COMP-02,2026-03-22,inflow,Revenue/Collections,185509.98
CT-001984,COMP-02,2026-03-22,outflow,Vendor Payments,61085.51
CT-001985,COMP-02,2026-03-23,inflow,Revenue/Collections,385130.77
CT-001986,COMP-02,2026-03-23,outflow,Operating Expenses,265681.54
CT-001987,COMP-02,2026-03-24,inflow,Revenue/Collections,454618.21
CT-001988,COMP-02,2026-03-24,outflow,Operating Expenses,281831.92
CT-001989,COMP-02,2026-03-25,inflow,Revenue/Collections,448361.21
CT-001990,COMP-02,2026-03-25,outflow,Operating Expenses,293384.91
CT-001991,COMP-02,2026-03-26,inflow,Revenue/Collections,436019.77
CT-001992,COMP-02,2026-03-26,outflow,Operating Expenses,525221.69
CT-001993,COMP-02,2026-03-27,inflow,Revenue/Collections,393371.1
CT-001994,COMP-02,2026-03-27,outflow,Vendor Payments,362418.25
CT-001995,COMP-02,2026-03-28,inflow,Revenue/Collections,208851.3
CT-001996,COMP-02,2026-03-28,outflow,Vendor Payments,142073.39
CT-001997,COMP-02,2026-03-29,inflow,Revenue/Collections,155987.56
CT-001998,COMP-02,2026-03-29,outflow,Payroll,118423.98
CT-001999,COMP-02,2026-03-30,inflow,Revenue/Collections,449352.31
CT-002000,COMP-02,2026-03-30,outflow,Payroll,501275.12
CT-002001,COMP-02,2026-03-31,inflow,Revenue/Collections,435868.49
CT-002002,COMP-02,2026-03-31,outflow,Payroll,464172.32
CT-002003,COMP-02,2026-04-01,inflow,Revenue/Collections,565555.71
CT-002004,COMP-02,2026-04-01,outflow,Operating Expenses,309701.8
CT-002005,COMP-02,2026-04-02,inflow,Revenue/Collections,547074.71
CT-002006,COMP-02,2026-04-02,outflow,Operating Expenses,293660.69
CT-002007,COMP-02,2026-04-03,inflow,Revenue/Collections,511636.21
CT-002008,COMP-02,2026-04-03,outflow,Vendor Payments,312494.28
CT-002009,COMP-02,2026-04-04,inflow,Revenue/Collections,189386.17
CT-002010,COMP-02,2026-04-04,outflow,Vendor Payments,70066.23
CT-002011,COMP-02,2026-04-05,inflow,Revenue/Collections,198940.91
CT-002012,COMP-02,2026-04-05,outflow,Vendor Payments,54844.69
CT-002013,COMP-02,2026-04-06,inflow,Revenue/Collections,404202.54
CT-002014,COMP-02,2026-04-06,outflow,Payroll,315281.75
CT-002015,COMP-02,2026-04-07,inflow,Revenue/Collections,431476.59
CT-002016,COMP-02,2026-04-07,outflow,Vendor Payments,313895.4
CT-002017,COMP-02,2026-04-08,inflow,Revenue/Collections,437840.55
CT-002018,COMP-02,2026-04-08,outflow,Vendor Payments,267962.87
CT-002019,COMP-02,2026-04-09,inflow,Revenue/Collections,440997.59
CT-002020,COMP-02,2026-04-09,outflow,Vendor Payments,264954.6
CT-002021,COMP-02,2026-04-10,inflow,Revenue/Collections,441476.68
CT-002022,COMP-02,2026-04-10,outflow,Payroll,289423.95
CT-002023,COMP-02,2026-04-11,inflow,Revenue/Collections,168592.73
CT-002024,COMP-02,2026-04-11,outflow,Vendor Payments,88532.62
CT-002025,COMP-02,2026-04-12,inflow,Revenue/Collections,126702.41
CT-002026,COMP-02,2026-04-12,outflow,Operating Expenses,99799.38
CT-002027,COMP-02,2026-04-13,inflow,Revenue/Collections,394076.23
CT-002028,COMP-02,2026-04-13,outflow,Vendor Payments,299369.85
CT-002029,COMP-02,2026-04-14,inflow,Revenue/Collections,385238.71
CT-002030,COMP-02,2026-04-14,outflow,Vendor Payments,262527.87
CT-002031,COMP-02,2026-04-15,inflow,Revenue/Collections,379795.75
CT-002032,COMP-02,2026-04-15,outflow,Payroll,304070.38
CT-002033,COMP-02,2026-04-16,inflow,Revenue/Collections,419188.65
CT-002034,COMP-02,2026-04-16,outflow,Payroll,328857.03
CT-002035,COMP-02,2026-04-17,inflow,Revenue/Collections,439561.41
CT-002036,COMP-02,2026-04-17,outflow,Vendor Payments,301923.58
CT-002037,COMP-02,2026-04-18,inflow,Revenue/Collections,146399.01
CT-002038,COMP-02,2026-04-18,outflow,Vendor Payments,86828.81
CT-002039,COMP-02,2026-04-19,inflow,Revenue/Collections,162588.22
CT-002040,COMP-02,2026-04-19,outflow,Operating Expenses,114473.63
CT-002041,COMP-02,2026-04-20,inflow,Revenue/Collections,460980.53
CT-002042,COMP-02,2026-04-20,outflow,Vendor Payments,339248.37
CT-002043,COMP-02,2026-04-21,inflow,Revenue/Collections,436241.82
CT-002044,COMP-02,2026-04-21,outflow,Operating Expenses,265082.21
CT-002045,COMP-02,2026-04-22,inflow,Revenue/Collections,424055.09
CT-002046,COMP-02,2026-04-22,outflow,Operating Expenses,269378.18
CT-002047,COMP-02,2026-04-23,inflow,Revenue/Collections,431966.14
CT-002048,COMP-02,2026-04-23,outflow,Payroll,268774.09
CT-002049,COMP-02,2026-04-24,inflow,Revenue/Collections,418269.82
CT-002050,COMP-02,2026-04-24,outflow,Operating Expenses,288728.53
CT-002051,COMP-02,2026-04-25,inflow,Revenue/Collections,174292.96
CT-002052,COMP-02,2026-04-25,outflow,Operating Expenses,93826.17
CT-002053,COMP-02,2026-04-26,inflow,Revenue/Collections,176222.97
CT-002054,COMP-02,2026-04-26,outflow,Payroll,133353.19
CT-002055,COMP-02,2026-04-27,inflow,Revenue/Collections,445053.03
CT-002056,COMP-02,2026-04-27,outflow,Vendor Payments,412191.16
CT-002057,COMP-02,2026-04-28,inflow,Revenue/Collections,441865.94
CT-002058,COMP-02,2026-04-28,outflow,Operating Expenses,472890.34
CT-002059,COMP-02,2026-04-29,inflow,Revenue/Collections,448200.88
CT-002060,COMP-02,2026-04-29,outflow,Vendor Payments,490657.94
CT-002061,COMP-02,2026-04-30,inflow,Revenue/Collections,432670.23
CT-002062,COMP-02,2026-04-30,outflow,Payroll,422597.96
CT-002063,COMP-02,2026-05-01,inflow,Revenue/Collections,486291.07
CT-002064,COMP-02,2026-05-01,outflow,Operating Expenses,350833.29
CT-002065,COMP-02,2026-05-02,inflow,Revenue/Collections,223606.95
CT-002066,COMP-02,2026-05-02,outflow,Operating Expenses,72841.24
CT-002067,COMP-02,2026-05-03,inflow,Revenue/Collections,152576.39
CT-002068,COMP-02,2026-05-03,outflow,Payroll,101388.5
CT-002069,COMP-02,2026-05-04,inflow,Revenue/Collections,440211.64
CT-002070,COMP-02,2026-05-04,outflow,Operating Expenses,277923.33
CT-002071,COMP-02,2026-05-05,inflow,Revenue/Collections,562320.12
CT-002072,COMP-02,2026-05-05,outflow,Payroll,326023.9
CT-002073,COMP-02,2026-05-06,inflow,Revenue/Collections,449589.58
CT-002074,COMP-02,2026-05-06,outflow,Payroll,304048.04
CT-002075,COMP-02,2026-05-07,inflow,Revenue/Collections,384994.04
CT-002076,COMP-02,2026-05-07,outflow,Vendor Payments,297416.82
CT-002077,COMP-02,2026-05-08,inflow,Revenue/Collections,464937.31
CT-002078,COMP-02,2026-05-08,outflow,Operating Expenses,264023.42
CT-002079,COMP-02,2026-05-09,inflow,Revenue/Collections,183708.22
CT-002080,COMP-02,2026-05-09,outflow,Operating Expenses,68930.78
CT-002081,COMP-02,2026-05-10,inflow,Revenue/Collections,176933.23
CT-002082,COMP-02,2026-05-10,outflow,Payroll,70427.08
CT-002083,COMP-02,2026-05-11,inflow,Revenue/Collections,417029.15
CT-002084,COMP-02,2026-05-11,outflow,Operating Expenses,279923.82
CT-002085,COMP-02,2026-05-12,inflow,Revenue/Collections,401529.09
CT-002086,COMP-02,2026-05-12,outflow,Operating Expenses,285595.19
CT-002087,COMP-02,2026-05-13,inflow,Revenue/Collections,461652.13
CT-002088,COMP-02,2026-05-13,outflow,Vendor Payments,265005.87
CT-002089,COMP-02,2026-05-14,inflow,Revenue/Collections,427573.66
CT-002090,COMP-02,2026-05-14,outflow,Operating Expenses,275338.08
CT-002091,COMP-02,2026-05-15,inflow,Revenue/Collections,396106.18
CT-002092,COMP-02,2026-05-15,outflow,Payroll,316989.85
CT-002093,COMP-02,2026-05-16,inflow,Revenue/Collections,180968.4
CT-002094,COMP-02,2026-05-16,outflow,Payroll,63130.12
CT-002095,COMP-02,2026-05-17,inflow,Revenue/Collections,199885.16
CT-002096,COMP-02,2026-05-17,outflow,Vendor Payments,119267.6
CT-002097,COMP-02,2026-05-18,inflow,Revenue/Collections,426330.56
CT-002098,COMP-02,2026-05-18,outflow,Vendor Payments,282225.7
CT-002099,COMP-02,2026-05-19,inflow,Revenue/Collections,388486.79
CT-002100,COMP-02,2026-05-19,outflow,Payroll,287822.64
CT-002101,COMP-02,2026-05-20,inflow,Revenue/Collections,443486.22
CT-002102,COMP-02,2026-05-20,outflow,Payroll,275367.81
CT-002103,COMP-02,2026-05-21,inflow,Revenue/Collections,408859.31
CT-002104,COMP-02,2026-05-21,outflow,Vendor Payments,263100.19
CT-002105,COMP-02,2026-05-22,inflow,Revenue/Collections,414122.03
CT-002106,COMP-02,2026-05-22,outflow,Vendor Payments,317386.87
CT-002107,COMP-02,2026-05-23,inflow,Revenue/Collections,192899.67
CT-002108,COMP-02,2026-05-23,outflow,Vendor Payments,56322.19
CT-002109,COMP-02,2026-05-24,inflow,Revenue/Collections,158111.18
CT-002110,COMP-02,2026-05-24,outflow,Vendor Payments,73393.42
CT-002111,COMP-02,2026-05-25,inflow,Revenue/Collections,471381.76
CT-002112,COMP-02,2026-05-25,outflow,Payroll,305971.22
CT-002113,COMP-02,2026-05-26,inflow,Revenue/Collections,404884.35
CT-002114,COMP-02,2026-05-26,outflow,Operating Expenses,607937.78
CT-002115,COMP-02,2026-05-27,inflow,Revenue/Collections,449284.76
CT-002116,COMP-02,2026-05-27,outflow,Operating Expenses,601150.08
CT-002117,COMP-02,2026-05-28,inflow,Revenue/Collections,422858.51
CT-002118,COMP-02,2026-05-28,outflow,Payroll,477470.1
CT-002119,COMP-02,2026-05-29,inflow,Revenue/Collections,429619.45
CT-002120,COMP-02,2026-05-29,outflow,Operating Expenses,426382.54
CT-002121,COMP-02,2026-05-30,inflow,Revenue/Collections,189473.01
CT-002122,COMP-02,2026-05-30,outflow,Operating Expenses,168706.65
CT-002123,COMP-02,2026-05-31,inflow,Revenue/Collections,190843.68
CT-002124,COMP-02,2026-05-31,outflow,Payroll,144816.02
CT-002125,COMP-02,2026-06-01,inflow,Revenue/Collections,478730.7
CT-002126,COMP-02,2026-06-01,outflow,Vendor Payments,301184.94
CT-002127,COMP-02,2026-06-02,inflow,Revenue/Collections,496184.56
CT-002128,COMP-02,2026-06-02,outflow,Payroll,312799.86
CT-002129,COMP-02,2026-06-03,inflow,Revenue/Collections,449294.44
CT-002130,COMP-02,2026-06-03,outflow,Operating Expenses,327102.75
